year,month,app_name,cust_vol_mn,cust_val_cr,b2c_vol_mn,b2c_val_cr,b2b_vol_mn,b2b_val_cr,onus_vol_mn,onus_val_cr,total_vol_mn,total_val_cr,app_name_std
2022,2,Bank of India App,0.05,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.05,21.28,Bank of India App
2022,2,Bank of Maharashtra App,0.05,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.49,Bank of Maharashtra App
2022,2,BHIM,23.25,7891.86,0.0,0.0,0.0,0.0,0.0,0.0,23.25,7891.86,BHIM
2022,2,Canara Bank App,0.26,95.78,0.0,0.0,0.0,0.0,0.0,0.0,0.26,95.78,Canara Bank App
2022,2,Central Bank of India App,0.12,45.26,0.0,0.0,0.0,0.0,0.0,0.0,0.12,45.26,Central Bank of India App
2022,2,Citi Bank App,0.08,69.22,0.0,0.0,0.0,0.0,0.0,0.0,0.08,69.22,Citi Bank App
2022,2,City Union Bank App,0.02,5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.02,5.49,City Union Bank App
2022,2,Cointab,1.73,280.57,0.0,0.0,0.0,0.0,0.0,0.0,1.73,280.57,Cointab
2022,2,Cred,10.08,13364.09,0.0,0.0,0.0,0.0,0.0,0.0,10.08,13364.09,CRED
2022,2,DBS Digibank App,0.46,173.63,0.0,0.0,0.0,0.0,0.0,0.0,0.46,173.63,DBS Digibank App
2022,2,Dena Bank App,0.02,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.02,23.93,Dena Bank App
2022,2,Deutsche Bank App,0.87,70.43,0.0,0.0,0.0,0.0,0.0,0.0,0.87,70.43,Deutsche Bank App
2022,2,Dhanlaxmi Bank App,0.01,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.83,Dhanlaxmi Bank App
2022,2,Federal Bank App,0.55,108.21,0.0,0.0,0.0,0.0,0.0,0.0,0.55,108.21,Federal Bank App
2022,2,Fino Payments bank App,0.03,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03,3.25,Fino Payments bank App
2022,2,Finshell Pay,0.06,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06,3.8,Finshell Pay
2022,2,Google Pay,1524.09,,0.0,0.0,0.0,0.0,0.0,0.0,1524.09,,Google Pay
2022,2,HDFC Bank Apps,4.59,1370.03,0.0,0.0,0.0,0.0,0.0,0.0,4.59,1370.03,HDFC Bank
2022,2,HSBC Bank App,0.08,52.94,0.0,0.04,0.0,0.0,0.0,0.0,0.08,52.97,HSBC Bank App
2022,2,ICICI Bank Apps,27.39,8537.11,3.27,190.34,0.0,0.0,0.0,0.0,30.66,8727.44,ICICI Bank
2022,2,IDBI Bank App,0.02,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.02,14.6,IDBI Bank App
2022,2,IDFC Bank App,1.21,321.93,0.0,0.0,0.0,0.0,0.0,0.0,1.21,321.93,IDFC Bank App
2022,2,India Post Payments Bank App,2.21,268.9,0.0,0.0,0.0,0.0,0.0,0.0,2.21,268.9,India Post Payments Bank App
2022,2,Indian Bank App,0.11,42.07,0.0,0.0,0.0,0.0,0.0,0.0,0.11,42.07,Indian Bank App
2022,2,IndusInd Bank App,0.77,1358.24,0.0,0.0,0.0,0.0,0.0,0.0,0.77,1358.24,IndusInd Bank App
2022,2,Jammu and Kashmir Bank App,0.01,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.43,Jammu and Kashmir Bank App
2022,2,Janta Sahakari Bank App,0.01,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.33,Janta Sahakari Bank App
2022,2,Jio Payments Bank App,1.97,111.85,0.0,0.0,0.0,0.0,0.0,0.0,1.97,111.85,Jio Payments Bank App
2022,2,Jupiter Money,1.13,140.79,0.0,0.0,0.0,0.0,0.0,0.0,1.13,140.79,Jupiter Money
2022,2,Karnataka Bank App,0.25,31.35,0.0,0.0,0.0,0.0,0.0,0.0,0.25,31.35,Karnataka Bank App
2022,2,Karur Vysya Bank App,0.04,17.17,0.0,0.0,0.0,0.0,0.0,0.0,0.04,17.17,Karur Vysya Bank App
2022,2,Kotak Mahindra Bank Apps,6.91,1383.3,0.0,0.0,0.0,0.0,0.0,0.0,6.91,1383.3,Kotak Mahindra Bank Apps
2022,2,MakeMy Trip,0.08,33.03,0.0,0.0,0.0,0.0,0.0,0.0,0.08,33.03,MakeMy Trip
2022,2,MI Pay,0.25,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.25,38.46,MI Pay
2022,2,Mobikwik,3.78,755.89,0.0,0.0,0.0,0.0,0.0,0.0,3.78,755.89,Mobikwik
2022,2,NSDL Payments Bank App,0.02,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.77,NSDL Payments Bank App
2022,2,Paytm Payments Bank App,613.77,72204.32,8.48,18.96,0.0,0.0,84.52,14075.94,706.77,86299.22,Paytm
2022,2,PhonePe,2120.2,,0.0,0.0,0.0,0.0,0.0,0.0,2120.2,,PhonePe
2022,2,Punjab National Bank App,0.08,43.49,0.0,0.0,0.0,0.0,0.0,0.0,0.08,43.49,Punjab National Bank App
2022,2,Punjab Sindh Bank Apps,0.01,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.66,Punjab Sindh Bank Apps
2022,2,RBL Bank App,0.51,107.25,0.0,0.0,0.0,0.0,0.0,0.0,0.51,107.25,RBL Bank App
2022,2,Samsung Pay,3.14,421.97,0.0,0.0,0.0,0.0,0.0,0.0,3.14,421.97,Samsung Pay
2022,2,South Indian Bank App,0.12,38.69,0.0,0.0,0.0,0.0,0.0,0.0,0.12,38.69,South Indian Bank App
2022,2,Standard Chartered Bank App,0.12,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,64.7,Standard Chartered Bank App
2022,2,State Bank of India Apps,3.38,1863.42,0.0,0.0,0.0,0.0,0.0,0.0,3.38,1863.42,State Bank of India Apps
2022,2,UCO Bank App,0.16,35.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16,35.05,UCO Bank App
2022,2,Ultracash,1.51,158.7,0.0,0.0,0.0,0.0,0.0,0.0,1.51,158.7,Ultracash
2022,2,Union Bank Apps,0.35,166.72,0.0,0.0,0.0,0.0,0.0,0.0,0.35,166.72,Union Bank Apps
2022,2,Utkarsh Small Finance Bank,0.01,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.42,Utkarsh Small Finance Bank
2022,2,WhatsApp,2.24,207.09,0.0,0.0,0.0,0.0,0.0,0.0,2.24,207.09,WhatsApp Pay
2022,2,Yes Bank Apps,31.99,6551.55,0.19,0.06,0.0,0.0,0.0,0.0,32.17,6551.61,Yes Bank Apps
2022,2,YuvaPay,0.05,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05,89.7,YuvaPay
2022,2,Others,0.02,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.02,8.15,Others
2022,1,Airtel Payments Bank Apps,8.53,2047.45,,,,,4.69,2682.32,13.22,4729.77,Airtel Payments Bank Apps
2022,1,Allahabad Bank App,0.02,7.36,,,,,,,0.02,7.36,Allahabad Bank App
2022,1,Amazon Pay,73.5,6729.66,,,,,,,73.5,6729.66,Amazon Pay
2022,1,AU Small Finance Bank App,0.23,81.15,,,,,,,0.23,81.15,AU Small Finance Bank App
2022,1,Axis Bank Apps,6.78,1058.77,40.47,34.25,,,,,47.25,1093.02,Axis Bank
2022,1,Bajaj Finserv,0.24,12.88,,,,,,,0.24,12.88,Bajaj Finserv
2022,1,Bank of Baroda Apps,0.71,342.85,,,,,,,0.71,342.85,Bank of Baroda Apps
2022,1,Bank of India App,0.05,20.23,,,,,,,0.05,20.23,Bank of India App
2022,1,Bank of Maharashtra App,0.05,12.46,,,,,,,0.05,12.46,Bank of Maharashtra App
2022,1,BHIM,25.82,8511.91,,,,,,,25.82,8511.91,BHIM
2022,1,Canara Bank App,0.26,98.95,,,,,,,0.26,98.95,Canara Bank App
2022,1,Central Bank of India App,0.13,47.33,,,,,,,0.13,47.33,Central Bank of India App
2022,1,Citi Bank App,0.09,77.8,,,,,,,0.09,77.8,Citi Bank App
2022,1,City Union Bank App,0.02,4.92,,,,,,,0.02,4.92,City Union Bank App
2022,1,Cointab,1.21,179.22,,,,,,,1.21,179.22,Cointab
2022,1,Cred,10.68,14189.86,,,,,,,10.68,14189.86,CRED
2022,1,DBS Digibank App,0.51,186.79,,,,,,,0.51,186.79,DBS Digibank App
2022,1,Dena Bank App,0.02,26.5,,,,,,,0.02,26.5,Dena Bank App
2022,1,Deutsche Bank App,0.92,61.95,,,,0.13,,,0.92,62.08,Deutsche Bank App
2022,1,Dhanlaxmi Bank App,0.01,2.95,,,,,,,0.01,2.95,Dhanlaxmi Bank App
2022,1,Federal Bank App,0.54,109.25,,,,,,,0.54,109.25,Federal Bank App
2022,1,Fino Payments bank App,0.03,2.79,,,,,,,0.03,2.79,Fino Payments bank App
2022,1,Finshell Pay,0.07,3.69,,,,,,,0.07,3.69,Finshell Pay
2022,1,Google Pay,1584.2,298267.07,,,,,,,1584.2,,Google Pay
2022,1,HDFC Bank Apps,4.94,1366.89,,,,,,,4.94,1366.89,HDFC Bank
2022,1,HSBC Bank App,0.08,54.47,0.0,0.09,,,,,0.08,54.57,HSBC Bank App
2022,1,ICICI Bank Apps,29.87,8491.18,3.57,215.87,,,,,33.43,8707.05,ICICI Bank
2022,1,IDBI Bank App,0.02,12.54,,,,,,,0.02,12.54,IDBI Bank App
2022,1,IDFC Bank App,1.22,316.37,,,,,,,1.22,316.37,IDFC Bank App
2022,1,India Post Payments Bank App,2.65,309.42,,,,,,,2.65,309.42,India Post Payments Bank App
2022,1,Indian Bank App,0.13,47.42,,,,,,,0.13,47.42,Indian Bank App
2022,1,IndusInd Bank App,0.74,1218.79,,,,,,,0.74,1218.79,IndusInd Bank App
2022,1,Jammu and Kashmir Bank App,0.01,2.47,,,,,,,0.01,2.47,Jammu and Kashmir Bank App
2022,1,Janta Sahakari Bank App,0.01,4.46,,,,,,,0.01,4.46,Janta Sahakari Bank App
2022,1,Jio Payments Bank App,2.05,114.39,,,,,,,2.05,114.39,Jio Payments Bank App
2022,1,Jupiter Money,1.02,156.15,,,,,,,1.02,156.15,Jupiter Money
2022,1,Karnataka Bank App,0.25,31.19,,,,,,,0.25,31.19,Karnataka Bank App
2022,1,Karur Vysya Bank App,0.04,17.37,,,,,,,0.04,17.37,Karur Vysya Bank App
2022,1,Kotak Mahindra Bank Apps,6.88,1333.06,,,,,,,6.88,1333.06,Kotak Mahindra Bank Apps
2022,1,MakeMy Trip,0.06,19.63,,,,,,,0.06,19.63,MakeMy Trip
2022,1,MI Pay,0.27,40.51,,,,,,,0.27,40.51,MI Pay
2022,1,Mobikwik,3.87,886.55,,,,,,,3.87,886.55,Mobikwik
2022,1,NSDL Payments Bank App,0.02,1.45,,,,,,,0.02,1.45,NSDL Payments Bank App
2022,1,Paytm Payments Bank App,615.9,70892.01,8.0,13.36,,,86.38,14220.6,710.28,85125.97,Paytm
2022,1,PhonePe,2140.28,405173.78,,,,,,,2140.28,,PhonePe
2022,1,Punjab National Bank App,0.09,44.86,,,,0.0,,,0.09,44.86,Punjab National Bank App
2022,1,Punjab Sindh Bank App,0.01,2.87,,,,,,,0.01,2.87,Punjab Sindh Bank App
2022,1,RBL Bank App,0.42,101.45,,,0.01,0.0,,,0.43,101.45,RBL Bank App
2022,1,Samsung Pay,3.17,431.07,,,,,,,3.17,431.07,Samsung Pay
2022,1,South Indian Bank App,0.13,41.4,,,,,,,0.13,41.4,South Indian Bank App
2022,1,Standard Chartered Bank App,0.11,60.49,,,,,,,0.11,60.49,Standard Chartered Bank App
2022,1,State Bank of India Apps,3.62,1967.04,,,0.0,0.01,,,3.62,1967.05,State Bank of India Apps
2022,1,UCO Bank App,0.16,37.26,,,,,,,0.16,37.26,UCO Bank App
2022,1,Ultracash,2.14,177.63,,,,,,,2.14,177.63,Ultracash
2022,1,Union Bank Apps,0.39,182.27,,,,,,,0.39,182.27,Union Bank Apps
2022,1,WhatsApp,2.34,205.83,,,,,,,2.34,205.83,WhatsApp Pay
2022,1,Yes Bank Apps,27.24,5816.96,0.35,0.2,,,,,27.59,5817.16,Yes Bank Apps
2022,1,YuvaPay,0.05,77.12,,,,,,,0.05,77.12,YuvaPay
2022,1,Others,0.02,9.08,,,,,,,0.02,9.08,Others
2022,7,Airtel Payments Bank Apps,7.4,555.09,0.0,0.0,0.0,0.0,0.0,0.16,7.41,555.26,Airtel Payments Bank Apps
2022,7,Allahabad Bank Apps,0.03,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.03,6.95,Allahabad Bank Apps
2022,7,Amazon Pay,68.77,6751.8,0.0,0.0,0.0,0.0,0.0,0.0,68.77,6751.8,Amazon Pay
2022,7,AU Small Finance Bank Apps,0.42,131.49,0.0,0.0,0.0,0.0,0.0,0.0,0.42,131.49,AU Small Finance Bank Apps
2022,7,Axis Bank Apps,7.35,1174.32,46.63,38.1,0.02,1.53,0.0,0.0,53.99,1213.95,Axis Bank
2022,7,Bajaj Finserv,1.95,128.52,0.0,0.0,0.0,0.0,0.0,0.0,1.95,128.52,Bajaj Finserv
2022,7,Bajaj Markets,0.02,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.66,Bajaj Markets
2022,7,Bandhan Bank Apps,0.01,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.35,Bandhan Bank Apps
2022,7,Bank of Baroda Apps,0.88,354.45,0.0,0.0,0.0,0.0,0.0,0.0,0.88,354.45,Bank of Baroda Apps
2022,7,Bank of India Apps,0.15,46.44,0.0,0.0,0.0,0.0,0.0,0.0,0.15,46.44,Bank of India Apps
2022,7,Bank of Maharashtra Apps,0.06,16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.06,16.47,Bank of Maharashtra Apps
2022,7,BHIM,24.48,7823.95,0.0,0.0,0.0,0.0,0.0,0.0,24.48,7823.95,BHIM
2022,7,Canara Bank Apps,0.47,128.79,0.0,0.0,0.0,0.0,0.0,0.0,0.47,128.79,Canara Bank Apps
2022,7,Central Bank of India Apps,0.22,58.37,0.0,0.0,0.0,0.0,0.0,0.0,0.22,58.37,Central Bank of India Apps
2022,7,Citi Bank Apps,0.11,63.66,0.0,0.0,0.0,0.0,0.0,0.0,0.11,63.66,Citi Bank Apps
2022,7,City Union Bank Apps,0.03,10.19,0.0,0.0,0.0,0.0,0.0,0.0,0.03,10.19,City Union Bank Apps
2022,7,Cointab,0.07,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07,27.3,Cointab
2022,7,Cred,14.89,19716.43,0.0,0.0,0.0,0.0,0.0,0.0,14.89,19716.43,CRED
2022,7,DBS Digibank Apps,0.47,179.27,0.0,0.0,0.0,0.0,0.0,0.0,0.47,179.27,DBS Digibank Apps
2022,7,Deutsche Bank Apps,1.87,116.0,0.0,0.0,0.0,0.01,0.0,0.0,1.87,116.01,Deutsche Bank Apps
2022,7,Dhanlaxmi Bank Apps,0.01,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.86,Dhanlaxmi Bank Apps
2022,7,Equitas Small Finance Bank Apps,0.01,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.89,Equitas Small Finance Bank Apps
2022,7,Fave,0.16,11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.16,11.06,Fave
2022,7,Federal Bank Apps,3.85,539.55,0.0,0.0,0.0,0.0,0.0,0.0,3.85,539.55,Federal Bank Apps
2022,7,Fino Payments Bank Apps,0.06,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.06,4.26,Fino Payments Bank Apps
2022,7,GoIbibo,0.01,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,5.1,GoIbibo
2022,7,Google Pay,2130.63,366669.09,0.0,0.0,0.0,0.0,0.0,0.0,2130.63,366669.09,Google Pay
2022,7,Groww,0.49,290.31,0.0,0.0,0.0,0.0,0.0,0.0,0.49,290.31,Groww
2022,7,HDFC Bank Apps,9.38,2341.28,0.0,0.0,0.0,0.0,0.0,0.0,9.38,2341.28,HDFC Bank
2022,7,HSBC Bank Apps,0.11,68.43,0.0,0.04,0.0,0.0,0.0,0.0,0.11,68.47,HSBC Bank Apps
2022,7,ICICI Bank Apps,32.53,7745.19,0.46,32.24,4.36,3731.87,0.0,0.0,37.34,11509.29,ICICI Bank
2022,7,IDBI Bank Apps,0.03,16.42,0.0,0.0,0.0,0.0,0.0,0.0,0.03,16.42,IDBI Bank Apps
2022,7,IDFC Bank Apps,8.28,645.34,0.0,0.0,0.0,0.0,0.0,0.0,8.28,645.34,IDFC Bank Apps
2022,7,India Post Payments Bank Apps,4.08,480.59,0.0,0.0,0.0,0.0,0.0,0.0,4.08,480.59,India Post Payments Bank Apps
2022,7,Indian Bank Apps,0.2,58.15,0.0,0.0,0.01,13.23,0.0,0.0,0.21,71.39,Indian Bank Apps
2022,7,Indian Overseas Bank Apps,0.01,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.74,Indian Overseas Bank Apps
2022,7,IndusInd Bank Apps,0.99,1652.26,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1652.26,IndusInd Bank Apps
2022,7,Janata Sahakari Bank Apps,0.01,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.15,Janata Sahakari Bank Apps
2022,7,Jio Payments Bank Apps,1.9,116.59,0.0,0.0,0.0,0.0,0.0,0.0,1.9,116.59,Jio Payments Bank Apps
2022,7,Jupiter,2.1,254.14,0.0,0.0,0.0,0.0,0.0,0.0,2.1,254.14,Jupiter
2022,7,Karnataka Bank Apps,0.35,48.01,0.0,0.0,0.0,0.0,0.0,0.0,0.35,48.01,Karnataka Bank Apps
2022,7,Karur Vysya Bank Apps,0.04,15.66,0.0,0.0,0.0,0.0,0.0,0.0,0.04,15.66,Karur Vysya Bank Apps
2022,7,Kotak Mahindra Bank Apps,8.86,1815.87,0.0,0.0,0.0,0.46,0.0,0.0,8.86,1816.33,Kotak Mahindra Bank Apps
2022,7,MakeMyTrip,0.13,58.19,0.0,0.0,0.0,0.0,0.0,0.0,0.13,58.19,MakeMyTrip
2022,7,MI Pay,0.16,26.98,0.0,0.0,0.0,0.0,0.0,0.0,0.16,26.98,MI Pay
2022,7,Mobikwik,2.48,462.17,0.0,0.0,0.0,0.0,0.0,0.0,2.48,462.17,Mobikwik
2022,7,NSDL Payments Bank Apps,0.02,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,3.5,NSDL Payments Bank Apps
2022,7,Paytm Payments Bank App,828.63,94507.77,0.55,1.91,0.38,465.62,104.32,16174.36,933.88,111149.66,Paytm
2022,7,PhonePe,2993.83,524742.49,0.0,0.0,0.0,0.0,0.0,0.0,2993.83,524742.49,PhonePe
2022,7,Punjab National Bank Apps,0.07,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07,35.7,Punjab National Bank Apps
2022,7,Punjab Sind Bank Apps,0.01,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.03,Punjab Sind Bank Apps
2022,7,RBL Bank Apps,0.52,120.48,0.0,0.0,0.02,0.69,0.0,0.0,0.54,121.17,RBL Bank Apps
2022,7,Samsung Pay,4.05,472.39,0.0,0.0,0.0,0.0,0.0,0.0,4.05,472.39,Samsung Pay
2022,7,South Indian Bank Apps,0.15,46.97,0.0,0.0,0.0,0.0,0.0,0.0,0.15,46.97,South Indian Bank Apps
2022,7,Standard Chartered Bank Apps,0.14,74.11,0.0,0.0,0.0,0.0,0.0,0.0,0.14,74.11,Standard Chartered Bank Apps
2022,7,State Bank of India Apps,4.15,2013.47,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2013.47,State Bank of India Apps
2022,7,Tamilnad Mercantile Bank Apps,0.05,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.05,6.78,Tamilnad Mercantile Bank Apps
2022,7,TataNeu,0.11,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.11,17.26,TataNeu
2022,7,TJSB Bank Apps,0.01,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.26,TJSB Bank Apps
2022,7,UCO Bank Apps,0.22,46.83,0.0,0.0,0.0,0.0,0.0,0.0,0.22,46.83,UCO Bank Apps
2022,7,Ultracash,0.03,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.08,Ultracash
2022,7,Union Bank Apps,0.49,208.03,0.0,0.0,0.0,0.0,0.0,0.0,0.49,208.03,Union Bank Apps
2022,7,Utkarsh Small Finance Bank Apps,0.02,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.55,Utkarsh Small Finance Bank Apps
2022,7,WhatsApp,6.18,502.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,502.0,WhatsApp Pay
2022,7,Yes Bank Apps,55.35,13868.41,0.0,0.0,5.45,1367.63,0.0,0.0,60.8,15236.04,Yes Bank Apps
2022,7,YuvaPay,0.01,21.38,0.0,0.0,0.0,0.0,0.0,0.0,0.01,21.38,YuvaPay
2022,7,Others,0.02,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.02,5.15,Others
2022,6,Airtel Payments Bank Apps,6.38,506.14,0.0,0.0,0.0,0.0,0.0,0.06,6.38,506.2,Airtel Payments Bank Apps
2022,6,Allahabad Bank Apps,0.02,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.02,6.79,Allahabad Bank Apps
2022,6,Amazon Pay,68.4,6541.84,0.0,0.0,0.0,0.0,0.0,0.0,68.4,6541.84,Amazon Pay
2022,6,AU Small Finance Bank Apps,0.38,120.24,0.0,0.0,0.0,0.0,0.0,0.0,0.38,120.24,AU Small Finance Bank Apps
2022,6,Axis Bank Apps,6.96,1217.71,0.11,11.05,45.53,39.61,0.0,0.0,52.6,1268.38,Axis Bank
2022,6,Bajaj Finserv,1.16,85.49,0.0,0.0,0.0,0.0,0.0,0.0,1.16,85.49,Bajaj Finserv
2022,6,Bajaj Markets,0.01,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.2,Bajaj Markets
2022,6,Bank of Baroda Apps,0.83,347.72,0.0,0.0,0.0,0.0,0.0,0.0,0.83,347.72,Bank of Baroda Apps
2022,6,Bank of India Apps,0.13,41.82,0.0,0.0,0.0,0.0,0.0,0.0,0.13,41.82,Bank of India Apps
2022,6,Bank of Maharashtra Apps,0.06,15.77,0.0,0.0,0.0,0.0,0.0,0.0,0.06,15.77,Bank of Maharashtra Apps
2022,6,BHIM,22.6,7527.98,0.0,0.0,0.0,0.0,0.0,0.0,22.6,7527.98,BHIM
2022,6,Canara Bank Apps,0.34,109.78,0.0,0.0,0.0,0.0,0.0,0.0,0.34,109.78,Canara Bank Apps
2022,6,Central Bank of India Apps,0.15,54.06,0.0,0.0,0.0,0.0,0.0,0.0,0.15,54.06,Central Bank of India Apps
2022,6,Citi Bank Apps,0.13,63.54,0.0,0.0,0.0,0.0,0.0,0.0,0.13,63.54,Citi Bank Apps
2022,6,City Union Bank Apps,0.03,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.03,8.72,City Union Bank Apps
2022,6,Cointab,0.06,23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.06,23.99,Cointab
2022,6,Cred,13.4,17583.25,0.0,0.0,0.0,0.0,0.0,0.0,13.4,17583.25,CRED
2022,6,DBS Digibank Apps,0.46,171.69,0.0,0.0,0.0,0.0,0.0,0.0,0.46,171.69,DBS Digibank Apps
2022,6,Deutsche Bank Apps,1.51,99.12,0.0,0.0,0.0,0.0,0.0,0.0,1.51,99.12,Deutsche Bank Apps
2022,6,Dhanlaxmi Bank Apps,0.01,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.7,Dhanlaxmi Bank Apps
2022,6,Equitas Small Finance Bank Apps,0.01,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.87,Equitas Small Finance Bank Apps
2022,6,Fave,0.12,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.12,6.94,Fave
2022,6,Federal Bank Apps,3.55,494.21,0.0,0.0,0.0,0.0,0.0,0.0,3.55,494.21,Federal Bank Apps
2022,6,Fino Payments bank Apps,0.05,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.17,Fino Payments bank Apps
2022,6,Finshell Pay,0.1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.3,Finshell Pay
2022,6,GoIbibo,0.01,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.87,GoIbibo
2022,6,Google Pay,2025.89,355137.2,0.0,0.0,0.0,0.0,0.0,0.0,2025.89,355137.2,Google Pay
2022,6,Groww,0.72,416.73,0.0,0.0,0.0,0.0,0.0,0.0,0.72,416.73,Groww
2022,6,HDFC Bank Apps,8.24,2066.22,0.0,0.0,0.0,0.0,0.0,0.0,8.24,2066.22,HDFC Bank
2022,6,HSBC Bank Apps,0.11,61.38,0.0,0.0,0.0,0.0,0.0,0.0,0.11,61.39,HSBC Bank Apps
2022,6,ICICI Bank Apps,35.25,6931.44,4.11,3270.67,0.01,0.03,0.0,0.0,39.37,10202.14,ICICI Bank
2022,6,IDBI Bank Apps,0.03,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.03,15.71,IDBI Bank Apps
2022,6,IDFC Bank Apps,7.03,663.65,0.0,0.0,0.0,0.0,0.0,0.0,7.03,663.65,IDFC Bank Apps
2022,6,India Post Payments Bank Apps,3.98,467.34,0.0,0.0,0.0,0.0,0.0,0.0,3.98,467.34,India Post Payments Bank Apps
2022,6,Indian Bank Apps,0.17,53.3,0.0,0.38,0.0,0.0,0.0,0.0,0.17,53.68,Indian Bank Apps
2022,6,Indian Overseas Bank Apps,0.01,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.98,Indian Overseas Bank Apps
2022,6,IndusInd Bank Apps,1.0,1645.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1645.13,IndusInd Bank Apps
2022,6,Janata Sahakari Bank Apps,0.01,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.47,Janata Sahakari Bank Apps
2022,6,Jio Payments Bank Apps,1.87,116.34,0.0,0.0,0.0,0.0,0.0,0.0,1.87,116.34,Jio Payments Bank Apps
2022,6,Jupiter,1.89,223.22,0.0,0.0,0.0,0.0,0.0,0.0,1.89,223.22,Jupiter
2022,6,Jupiter Edge (LivQuick PPI),0.13,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.13,8.72,Jupiter Edge (LivQuick PPI)
2022,6,Karnataka Bank Apps,0.32,43.13,0.0,0.0,0.0,0.0,0.0,0.0,0.32,43.13,Karnataka Bank Apps
2022,6,Karur Vysya Bank Apps,0.04,15.91,0.0,0.0,0.0,0.0,0.0,0.0,0.04,15.91,Karur Vysya Bank Apps
2022,6,Kotak Mahindra Bank Apps,8.33,1758.64,0.01,3.64,0.0,0.0,0.0,0.0,8.33,1762.28,Kotak Mahindra Bank Apps
2022,6,MakeMyTrip,0.11,51.45,0.0,0.0,0.0,0.0,0.0,0.0,0.11,51.45,MakeMyTrip
2022,6,MI Pay,0.17,29.61,0.0,0.0,0.0,0.0,0.0,0.0,0.17,29.61,MI Pay
2022,6,Mobikwik,2.31,404.63,0.0,0.0,0.0,0.0,0.0,0.0,2.31,404.63,Mobikwik
2022,6,NSDL Payments Bank Apps,0.02,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.44,NSDL Payments Bank Apps
2022,6,Paytm Payments Bank App,778.87,89388.78,0.35,412.2,0.0,0.0,98.28,12318.93,877.5,102119.9,Paytm
2022,6,PhonePe,2732.59,501474.48,0.0,0.0,0.0,0.0,0.0,0.0,2732.59,501474.48,PhonePe
